,emitterName,latentVector,completionPercentage,jumpActionsPerformed,killsTotal,livesLeft,coinsCollected,remainingTime (20-timeSpent),calc_higher_level_non_empty_blocks,calc_num_enemies
55,CMA-ME,"[-0.03925266 -0.22676506  0.00493186  0.06027009  0.30877854  0.02060512
 -0.05170553  0.26576785 -0.41419166  0.01960622  0.27118828  0.06033266
 -0.16408725 -0.09479197 -0.34865761 -0.14356822  0.15070296 -0.23090408
 -0.37340868 -0.0965996  -0.01502508 -0.00284753 -0.41767485 -0.35429053
  0.26337805 -0.049407   -0.31579575 -0.09723687  0.29858075 -0.15086822
  0.02535097 -0.15648448]",0,0,0,0,0,0,0.0,0.0
56,CMA-ME,"[-0.23704959  0.04837259 -0.04170928 -0.20144094  0.59616815  0.2548941
 -0.49377054 -0.10442326 -0.2194953  -0.00747842 -0.12943145 -0.13673781
  0.18342505  0.1438384   0.08001289  0.26310266 -0.28245628  0.24419395
  0.05778803 -0.0991402   0.07234058 -0.00231308  0.23362547 -0.20987211
 -0.2052858  -0.18623127 -0.12325124 -0.09100556 -0.14950914  0.05758943
 -0.09387153  0.40581668]",0,0,0,0,0,0,0.0,0.0
57,CMA-ME,"[-0.21257232  0.14015979  0.03206804 -0.06986103 -0.3034775  -0.00480913
 -0.32844363  0.30794493  0.037372   -0.07660377  0.10319621 -0.11323001
 -0.13198559  0.23972894 -0.12724867 -0.0374545   0.05934999  0.04798908
  0.09493862 -0.16512605  0.09819421 -0.23398274 -0.05834695 -0.07029327
  0.02035026 -0.08293804  0.18008957 -0.07704582 -0.29853073  0.01162989
 -0.45760648  0.07353875]",0,0,0,0,0,0,0.0,0.0
58,CMA-ME,"[-0.10863536 -0.27383076  0.01395869  0.17812321  0.06835794  0.02132243
 -0.34724207 -0.11866343  0.10939569 -0.14598746  0.06188862 -0.19999468
 -0.08087218  0.20231364 -0.04275414  0.17203974  0.07066482 -0.14598298
 -0.11814391  0.02434107  0.00730363  0.31040665 -0.11811491  0.08108942
  0.11782684 -0.18317693  0.15308016 -0.15860828 -0.13718858 -0.35989934
  0.34334627  0.17827739]",0,0,0,0,0,0,0.0,0.0
59,CMA-ME,"[-0.33415275 -0.1349884   0.05303687 -0.30223614 -0.0528      0.06711331
 -0.15569108  0.13719723 -0.26875619  0.26880215 -0.01887467  0.02571106
 -0.23345626  0.15830958 -0.41996855 -0.01852828  0.15326593 -0.16959008
 -0.23897028  0.04080001 -0.09031226  0.14361558  0.37712642  0.06915933
  0.0355171   0.08763663  0.07527756  0.02381087 -0.0015925   0.26905105
 -0.48481041 -0.10499752]",0,0,0,0,0,0,0.0,0.0
60,CMA-ME,"[-0.10986521  0.0231047  -0.02341754 -0.13941363  0.14056004  0.29785885
  0.20499878 -0.01635913 -0.14765179 -0.14024841  0.15435698 -0.29024117
 -0.03266368  0.10285755 -0.25443557  0.03542389 -0.13309258  0.01211992
 -0.0067527   0.18207681 -0.15132186 -0.02959842  0.23661741  0.30252917
 -0.10793897 -0.37196427 -0.08353504  0.048798    0.03508674 -0.5465374
  0.13300962  0.10539611]",0,0,0,0,0,0,0.0,0.0
61,CMA-ME,"[-0.17616123 -0.00485234 -0.23686517 -0.36616272 -0.01707627 -0.36383709
  0.29506232  0.13804898 -0.28371452 -0.12982035  0.01134481  0.25129848
  0.17200028  0.13353051 -0.35885776 -0.34265975 -0.05307732  0.38435789
 -0.02379563 -0.04671689  0.05438083 -0.2532753  -0.03167889  0.15996195
  0.09375496  0.27819405  0.2123063   0.37643155 -0.19787527 -0.0570946
 -0.22667     0.20663203]",0,0,0,0,0,0,0.0,0.0
62,CMA-ME,"[-6.92392958e-02  1.27324647e-01 -1.26083147e-01  2.03567484e-01
 -2.52383441e-01  5.10762313e-02 -1.58353019e-01  2.04692379e-01
 -1.83352494e-01 -1.41088925e-01 -7.71341103e-02  2.29060012e-01
  3.52226699e-02  1.32852123e-01  1.13577532e-01 -1.71441620e-01
 -1.06748055e-01  1.42384030e-01 -6.40505649e-02 -4.19872874e-01
 -2.44383248e-01 -3.98298626e-01 -9.60171753e-06  1.07818593e-01
  1.68297599e-01 -2.85558327e-01 -6.65054628e-02  2.28953218e-02
  3.28350894e-01 -2.26503077e-01  1.46385094e-01 -7.24704746e-02]",0,0,0,0,0,0,0.0,0.0
63,CMA-ME,"[-0.02855475  0.14719793 -0.10022968  0.09101589  0.13773142 -0.41957025
  0.05048617 -0.21390346  0.16878403  0.32071141  0.0624737   0.67911525
 -0.09232025  0.16059307  0.4552697  -0.23864537 -0.25896977 -0.21119515
 -0.18714468  0.08621902 -0.15063805 -0.10084038 -0.38428061  0.26242541
 -0.32951922  0.05212752  0.20932856 -0.04479798 -0.13671258  0.23113302
  0.18670305  0.48773309]",0,0,0,0,0,0,0.0,0.0
64,CMA-ME,"[ 0.18924669 -0.06776283  0.11511163 -0.10181363  0.17873757  0.01825052
  0.35403463 -0.25344898  0.07451745 -0.13826247  0.0737847  -0.14802879
 -0.01536802  0.14392    -0.14196513  0.34027744 -0.23753261 -0.1628772
  0.13104441 -0.04081906  0.04421107  0.11033327 -0.04445504  0.13613725
  0.08198841  0.12633627  0.07285467 -0.03107602  0.23977109  0.0958799
 -0.29675369  0.0276547 ]",0,0,0,0,0,0,0.0,0.0
65,CMA-ME,"[-0.24542519 -0.32971005  0.11601644 -0.08154976 -0.09140789  0.05453109
 -0.26316815  0.19176949  0.24891366 -0.35281104 -0.16273764 -0.11088444
 -0.07528396  0.04874824  0.03466687 -0.0280143   0.39895316 -0.0717616
 -0.1316778  -0.21435007  0.25533945  0.14621564  0.04510845  0.17250219
  0.1540367  -0.25936731  0.0304328  -0.25286424 -0.06055371  0.06492215
 -0.03145109  0.35409423]",0,0,0,0,0,0,0.0,0.0
66,CMA-ME,"[-0.20596451  0.23278813  0.12866229  0.03286079 -0.0566924   0.01777302
  0.1775711   0.25246359  0.21941961 -0.39612814 -0.25048029 -0.16134658
 -0.08775962  0.1504542   0.04791898 -0.03309224 -0.31672476  0.28265715
 -0.06507506  0.29441655 -0.03975358 -0.40042204  0.05405045  0.12113752
  0.17898642  0.09745531  0.12264476  0.18179064 -0.13416329  0.02870582
 -0.1126864   0.02920352]",0,0,0,0,0,0,0.0,0.0
67,CMA-ME,"[-0.09225066 -0.14406605  0.01947987  0.03921888  0.11632293  0.0050406
  0.10956727  0.16994115 -0.04709296  0.21246328 -0.14799475 -0.16485253
 -0.16977742  0.00133167 -0.08256431  0.100225    0.06490225 -0.27122944
 -0.28705184  0.07035828  0.26922206 -0.34392    -0.15356015 -0.50142131
  0.23661465  0.01246621  0.27163723  0.00451029 -0.05895373  0.08425201
  0.1300215   1.03030051]",0,0,0,0,0,0,0.0,0.0
68,CMA-ME,"[ 0.19693229 -0.37480262  0.02035645  0.09905695  0.19740401 -0.18978373
 -0.04419385 -0.43448286  0.09898416 -0.34674262  0.04357685 -0.01526511
 -0.05718442  0.0067398   0.25363957 -0.07752297  0.19864173 -0.30178228
  0.17130265  0.36507637 -0.04004645 -0.1629359  -0.26251869  0.24129148
 -0.09750323 -0.17201578 -0.28449587  0.53124699 -0.0249485  -0.05793212
  0.41632525  0.09486091]",0,0,0,0,0,0,0.0,0.0
69,CMA-ME,"[ 0.02061173 -0.03330958  0.06762305  0.19543582 -0.05320013 -0.01469232
 -0.21576913 -0.28771278  0.28913744 -0.05313545  0.1631761  -0.23904327
  0.1128776  -0.27107428  0.25980638 -0.29368959 -0.05719401 -0.01643555
  0.01281879  0.05902057 -0.06712767 -0.25600173 -0.32351126  0.30107325
 -0.17739667  0.09261955  0.14591542 -0.25916689 -0.0918917  -0.0909166
  0.01212143 -0.32098725]",0,0,0,0,0,0,0.0,0.0
70,CMA-ME,"[ 0.28936418  0.25215731  0.00854222 -0.16883366 -0.18371732 -0.05178914
  0.05613253 -0.21103191 -0.03453333 -0.13779742 -0.09812479  0.01446259
  0.18207933  0.16744195  0.29644357  0.06220525  0.32045503  0.03503772
 -0.3545412  -0.00161626  0.02436615  0.04836544 -0.38164274  0.00986957
  0.46767778 -0.08845582  0.10718223 -0.39448011 -0.0384258  -0.02850895
  0.1583639   0.17310056]",0,0,0,0,0,0,0.0,0.0
71,CMA-ME,"[ 0.23698751  0.14674115  0.27447673  0.05013729 -0.13340234  0.26672819
 -0.13589746  0.07146957 -0.05029753  0.52979063 -0.08708658 -0.14008885
  0.16876527  0.0349925  -0.34185306 -0.07029187  0.03014205  0.25607409
 -0.07953835  0.40134624  0.15513692  0.13311487  0.06088492 -0.10049611
  0.11918037 -0.05877433  0.11634695 -0.04130486 -0.06634743 -0.04450073
 -0.04244185 -0.03121112]",0,0,0,0,0,0,0.0,0.0
72,CMA-ME,"[-0.06131384 -0.01753074  0.0890329  -0.18392315  0.10281186 -0.24339856
  0.12802672 -0.20879801 -0.05063623  0.09932357 -0.02955616 -0.35437726
  0.25799233 -0.28837763  0.00930403 -0.04589578 -0.2245781  -0.34423709
  0.17932038  0.21465039  0.03996545 -0.0183195   0.11842286  0.05239117
  0.31337866  0.1551537   0.09853064 -0.23250389  0.03906885  0.39141407
  0.04097218 -0.05021621]",0,0,0,0,0,0,0.0,0.0
73,CMA-ME,"[ 0.10917391 -0.29919033 -0.05113517 -0.40192975  0.0846408   0.28966685
  0.03700464  0.38396018  0.05444536  0.03257003 -0.4475522   0.11053751
 -0.03962581  0.27492065 -0.06482211  0.32996746 -0.13375535 -0.0888951
  0.26405507 -0.12681744  0.11621768 -0.12246474  0.2628698  -0.33607843
  0.08155437  0.25252136  0.04368467 -0.23350165 -0.07676559  0.11070804
 -0.30773491  0.53005472]",0,0,0,0,0,0,0.0,0.0
74,CMA-ME,"[-0.07855442 -0.11284253 -0.23984489 -0.09435216  0.27306523 -0.22630234
 -0.08001465  0.37415963  0.25912266 -0.05734058 -0.40106511  0.14552287
  0.08400554  0.11270351 -0.15917733 -0.20089053 -0.23798688 -0.20805161
  0.27903187  0.40327957 -0.09856926 -0.10722519 -0.08780159  0.1641219
 -0.19003433 -0.09467934 -0.69443956 -0.04568718  0.05512471  0.42390909
  0.05420714  0.28237827]",0,0,0,0,0,0,0.0,0.0
75,CMA-ME,"[-0.0310174  -0.11538818 -0.30934075 -0.34827947  0.40234412 -0.0316686
 -0.13295398 -0.22820917 -0.06368424 -0.03295789  0.32576854  0.18119317
  0.01617438 -0.00580809 -0.45581905 -0.17217111 -0.12452133  0.53839972
 -0.14024784 -0.11760964 -0.19505246 -0.06563071  0.27058092 -0.10088246
 -0.00103199 -0.30280453  0.24884326 -0.44113323  0.14888711  0.38378419
  0.07110599  0.08395191]",0,0,0,0,0,0,0.0,0.0
76,CMA-ME,"[ 0.0516778  -0.05021185 -0.02495225  0.24341966 -0.07122164  0.33797479
  0.01407991 -0.11945752  0.23569811 -0.34795686 -0.02483093  0.11067708
  0.03198434  0.02224907  0.42582888 -0.2852575   0.23200009 -0.1752778
  0.27299643  0.09009283  0.00266315  0.04634927  0.15299825 -0.15372575
 -0.12254361  0.03062124  0.22661957  0.14606787 -0.07506204  0.24764222
  0.05238008 -0.05622327]",0,0,0,0,0,0,0.0,0.0
77,CMA-ME,"[ 0.18895936  0.04913361 -0.35598364 -0.1036652  -0.60376725 -0.09968253
 -0.02586508 -0.1637748   0.14661177 -0.10813015 -0.22586056  0.05656495
  0.09410308 -0.03435918  0.00957873 -0.47286574  0.18391291 -0.14557056
  0.0944233  -0.2497635   0.11433385 -0.18679784  0.09093106 -0.01697022
  0.24369559 -0.03131165 -0.42193709 -0.10969748 -0.28650358 -0.12722385
  0.05794152 -0.15947234]",0,0,0,0,0,0,0.0,0.0
78,CMA-ME,"[-0.10953408  0.22413251 -0.35520896 -0.04588593  0.16448194 -0.28855519
  0.12392929  0.17791258  0.12201626  0.05127267  0.18472546  0.12311318
 -0.05654708 -0.03959644  0.15100407 -0.12543837 -0.14920791  0.13474418
  0.18612053  0.0430809   0.12563012  0.09700646  0.38946773  0.11828671
  0.28411368 -0.2238137  -0.38394315  0.12275562  0.34342123 -0.02587033
 -0.22182335  0.2716846 ]",0,0,0,0,0,0,0.0,0.0
79,CMA-ME,"[-0.12950292 -0.00184912  0.22242318  0.01563829  0.29866845  0.29549906
 -0.00599216  0.10945087  0.03535493  0.16110169 -0.17583419  0.01867991
  0.18732317 -0.10317883 -0.44668279  0.30878147  0.04790801 -0.26636171
 -0.01888805  0.25252068 -0.28110668 -0.12941072  0.0760804  -0.47286314
 -0.03226877  0.30990142  0.05801936 -0.12849489  0.02967718 -0.279316
  0.09037667 -0.21024256]",0,0,0,0,0,0,0.0,0.0
80,CMA-ME,"[ 0.05637744 -0.22662421 -0.08082902  0.22057441 -0.34290849 -0.11999193
  0.1869651  -0.03609544 -0.18469851 -0.19620642 -0.17375046 -0.23353346
  0.23761774 -0.41922232 -0.13386877 -0.07432986 -0.0856593   0.00776701
 -0.51300204 -0.04663276  0.07381582  0.07016477  0.12146796 -0.13616427
  0.0960473  -0.04131831 -0.08451952  0.09424346 -0.14066447 -0.51100067
  0.08474156 -0.1556475 ]",0,0,0,0,0,0,0.0,0.0
81,CMA-ME,"[-0.42335592 -0.39479572  0.04702775 -0.19863388 -0.14888217  0.20042272
  0.47265166 -0.24608494 -0.33706799  0.13697783  0.04779033  0.17704501
  0.04524608  0.30784278  0.48316152  0.17017129  0.10614429 -0.00557045
  0.48452415 -0.04045055 -0.07268939 -0.03157476  0.13047657 -0.02130831
  0.01358265  0.11576551  0.08069179 -0.34775853  0.26725791  0.24147221
  0.05731252  0.19122346]",0,0,0,0,0,0,0.0,0.0
82,CMA-ME,"[-0.21005304 -0.01121325 -0.12021529 -0.04898485 -0.10496018 -0.02466404
  0.02519242 -0.04728289  0.08076728  0.14146    -0.12670584  0.33502847
 -0.04811293 -0.29185097 -0.04070459  0.02536366  0.40844728  0.21539719
 -0.19067697 -0.08145405  0.136089    0.11034666 -0.41816702 -0.1505933
 -0.1144717   0.27035929 -0.33452039 -0.15556003  0.13034457 -0.21735196
 -0.13825099  0.59720993]",0,0,0,0,0,0,0.0,0.0
83,CMA-ME,"[ 0.1639424   0.05467207 -0.01937151  0.01306865 -0.3546536  -0.13091375
 -0.16845789  0.1917849  -0.27609959  0.31251674 -0.26188933 -0.19153301
 -0.22236906  0.21017884 -0.00477328 -0.32767394  0.31086588 -0.19032202
  0.30344732 -0.19400975  0.06935899  0.40455061 -0.3441456  -0.1599267
  0.24217119  0.01708463  0.15926032 -0.20078963 -0.31679413 -0.25077423
 -0.20544775 -0.00807274]",0,0,0,0,0,0,0.0,0.0
84,CMA-ME,"[-0.28304112 -0.22008414 -0.05319761 -0.15091743  0.02473013  0.14822678
 -0.42257075 -0.27496447 -0.29472127 -0.12134693  0.06827948  0.01201911
  0.09018067  0.08152035  0.02346044  0.42036426  0.16548569 -0.10248196
  0.01576292  0.23734176  0.23176922 -0.34167243 -0.11487999 -0.20862414
  0.144355    0.17452909 -0.38809544 -0.03539197 -0.02240675  0.25876384
 -0.16439906  0.35017777]",0,0,0,0,0,0,0.0,0.0
85,CMA-ME,"[ 0.04221135 -0.21320652  0.1383639   0.08212172 -0.17990587 -0.1658629
  0.18659445  0.04155492  0.26323816  0.26199233  0.07308442 -0.08660205
 -0.38207277 -0.2066712  -0.29845999 -0.05241263  0.35469249 -0.03369033
  0.09618762 -0.15948491 -0.02707271 -0.31119345  0.17186366  0.60069988
 -0.08123269  0.21844768  0.57149511  0.05842364 -0.07694921 -0.03503704
 -0.24291708 -0.03028748]",0,0,0,0,0,0,0.0,0.0
86,CMA-ME,"[-0.26673145  0.2353118   0.22657591  0.20812194 -0.24182328 -0.12961566
  0.26657557  0.2297472  -0.0474947   0.10829443  0.44615993 -0.16566345
 -0.13549181  0.41086644  0.13170458  0.07810602  0.23697961  0.14776773
 -0.20875756  0.26238565  0.02778699  0.42972699  0.02845379 -0.06672386
 -0.04776473 -0.03991258 -0.09807456 -0.20993257  0.39125957  0.19373229
  0.33933542  0.1806998 ]",0,0,0,0,0,0,0.0,0.0
87,CMA-ME,"[-0.1973132  -0.00767843 -0.07539337  0.06495936  0.15195261  0.07129704
  0.08977811 -0.04486767  0.33397234  0.10905032  0.26497058 -0.18523945
 -0.38095485 -0.14537108 -0.25087176  0.07332223 -0.21141708  0.15554107
 -0.11417389 -0.30098062  0.09292047 -0.38891058  0.09384758 -0.01955958
 -0.48909865 -0.06494419 -0.03710175 -0.17809964  0.16012527  0.19024212
  0.02663868 -0.0956048 ]",0,0,0,0,0,0,0.0,0.0
88,CMA-ME,"[-0.00963197  0.0714741  -0.10065586 -0.19673456 -0.00342909  0.08435995
 -0.13849923 -0.03229075  0.36633989 -0.29020899 -0.10342097 -0.15428474
  0.47150916 -0.0660392  -0.18161574 -0.15450634 -0.11897147 -0.19023979
 -0.02883456 -0.17254856  0.29293383 -0.13820237  0.01323123 -0.07021272
 -0.18086296 -0.13862794  0.39870277 -0.1580172  -0.1260715  -0.10484302
 -0.25818754  0.24380456]",0,0,0,0,0,0,0.0,0.0
89,CMA-ME,"[ 0.00237719 -0.17049949 -0.1381514  -0.01333926  0.49525448 -0.14700461
  0.39419781  0.05272222  0.11984432 -0.22020212  0.04720081  0.20723954
 -0.3206998   0.0476544   0.13796733  0.13096338  0.04897697 -0.01722076
 -0.02549278 -0.29193882 -0.05165979  0.20864548  0.0301286   0.15142192
  0.14216104  0.38468179 -0.05772947 -0.23139991 -0.12268729  0.11160842
 -0.34412294 -0.10792257]",0,0,0,0,0,0,0.0,0.0
90,CMA-ME,"[-0.01514349  0.07244082 -0.16225929 -0.24829727  0.39358166  0.10360903
  0.1406592   0.19450151 -0.0995601  -0.1463283   0.11778366 -0.01826487
 -0.03728238  0.1585942  -0.06328675 -0.15358266  0.29340044  0.21182213
 -0.15346536  0.12364578  0.37129672 -0.05989105  0.05630691  0.00421852
  0.15884389  0.25187392  0.10485045 -0.03508204 -0.16247421 -0.07542041
 -0.04404054 -0.39855911]",0,0,0,0,0,0,0.0,0.0
91,CMA-ME,"[-2.10719225e-01  5.58526801e-01 -2.69271331e-01 -1.25128308e-02
  1.50482012e-01  4.62561808e-01 -3.60299090e-01  1.79027065e-01
  9.95988750e-02 -1.79602902e-01 -1.30729401e-01 -6.53343136e-02
 -1.28599382e-02  1.25495901e-01 -3.60972035e-05 -1.23839641e-01
 -4.36921501e-01 -4.78009688e-02  1.27767799e-01  1.25912419e-01
  9.80705453e-02 -1.73819380e-01  1.67261955e-01 -1.88919472e-02
 -2.97365422e-01  3.83040857e-02 -7.87910233e-02  4.66861729e-01
 -1.04438883e-01 -3.12012705e-01  1.24934250e-01 -1.19732653e-01]",0,0,0,0,0,0,0.0,0.0
92,CMA-ME,"[-0.26859168  0.16220354 -0.34484264 -0.34250122  0.05613693  0.0452541
  0.02275887  0.17560976  0.15223367 -0.13695046  0.15683994  0.55661196
 -0.10738771 -0.32138555 -0.0235237   0.00443145 -0.05293447 -0.00401063
 -0.22570727  0.29119591  0.08526165  0.3228895  -0.04883588  0.10300927
 -0.26190078 -0.12117709  0.14712489  0.42406859 -0.08004075  0.0298364
  0.114136    0.16184344]",0,0,0,0,0,0,0.0,0.0
93,CMA-ME,"[-0.00728118 -0.06194343  0.25053568 -0.27461894 -0.3156298   0.0832387
 -0.12893708 -0.15562675  0.14684597 -0.14499011 -0.01642299  0.38284722
 -0.19327422 -0.07882313 -0.00453078 -0.67668876  0.23652354  0.32476834
 -0.11837109  0.31488791  0.15997523  0.07613555 -0.04148706  0.42251372
 -0.43719593  0.21137552  0.25383888 -0.0379543  -0.02606148  0.102738
  0.17978677  0.24871885]",0,0,0,0,0,0,0.0,0.0
94,CMA-ME,"[-0.14857227  0.09844654  0.2366116   0.03314412  0.10528075  0.03335881
  0.05027738  0.2149757  -0.01324305 -0.01879563 -0.30315905 -0.02268789
  0.0361324   0.0167465   0.22562457 -0.04359487  0.01260237  0.07070193
 -0.09973355  0.24035861  0.18731729  0.0831204   0.08869227 -0.01367737
  0.12317991 -0.12661833  0.01388839  0.13180292  0.23011488 -0.09952376
  0.21006791  0.05353461]",0,0,0,0,0,0,0.0,0.0
95,CMA-ME,"[-0.13083113  0.08267544 -0.05348707  0.04630717  0.22646362  0.05947062
  0.11858767  0.14779744  0.32087886  0.00892692  0.076534    0.01269025
 -0.04111457  0.00798693 -0.05871043  0.02803871 -0.0500619   0.46523462
  0.51400793  0.05443871 -0.04194403 -0.33825208 -0.08333855  0.03511897
  0.03906306 -0.08611775 -0.26432209 -0.00384392 -0.1641484  -0.20681118
  0.18477571  0.2894465 ]",0,0,0,0,0,0,0.0,0.0
96,CMA-ME,"[ 0.26297961 -0.33656521 -0.18648623  0.2062661  -0.39271431  0.21559497
  0.02721567  0.1433897  -0.36241549 -0.11360229  0.23773432 -0.00854916
 -0.2051378   0.07417934 -0.04865621  0.17140112 -0.04725758 -0.19389216
 -0.11382907  0.05716257 -0.39285214  0.16964968 -0.01200336  0.10961391
 -0.03274377 -0.05052098  0.1754567   0.54138233  0.13305203 -0.06919923
  0.13465452 -0.1368504 ]",0,0,0,0,0,0,0.0,0.0
97,CMA-ME,"[ 0.08242656  0.4614453  -0.08861686 -0.10374533 -0.29909314  0.0472037
  0.38238984  0.04977008  0.30329084 -0.1871403  -0.27379125  0.08397025
 -0.29879309 -0.31088534  0.23062925 -0.07402905  0.08516468 -0.07688862
  0.04152123  0.02709354  0.12185653  0.17630799 -0.11777168 -0.17515633
 -0.02212575  0.09837343 -0.01152999 -0.06698382  0.03558391  0.56922532
 -0.05775629 -0.07197719]",0,0,0,0,0,0,0.0,0.0
98,CMA-ME,"[-0.02783665  0.23606688  0.157793    0.22604062  0.28035119  0.14640746
 -0.06710116  0.03779325  0.0976876   0.13841566 -0.10609705 -0.08139406
  0.0062367  -0.06389592  0.2331176   0.19729573 -0.11782056  0.00977408
  0.15808915  0.05510152 -0.01520767 -0.05201287  0.05277042  0.03252838
 -0.16335471  0.30539889 -0.02101906  0.08156755  0.31226522 -0.14282869
  0.24506134 -0.05263113]",0,0,0,0,0,0,0.0,0.0
99,CMA-ME,"[-0.15402835  0.15421972 -0.19059398  0.03145106  0.06546525  0.06289721
  0.01626239 -0.06100124 -0.01467588 -0.02738652 -0.31551166 -0.18193389
 -0.0317888  -0.32319856 -0.0657744   0.03912525  0.36809518  0.24396371
 -0.21986137  0.01031563  0.16581765 -0.05511113  0.06792743  0.08213338
  0.23422358  0.02989183  0.23959591  0.19524256 -0.05357513 -0.25219817
 -0.10003075 -0.12309884]",0,0,0,0,0,0,0.0,0.0
100,CMA-ME,"[-1.14266546e-02  1.66373441e-01 -8.45616823e-02 -6.75386525e-02
  1.40634959e-01 -2.24788698e-01 -4.21073310e-01 -2.82938942e-01
  1.32172652e-01 -8.76888153e-02  2.57868991e-01  7.29923530e-02
  9.94940220e-02  1.29207029e-02  2.94457531e-01 -2.87747941e-01
 -1.30761193e-02 -2.99022544e-01 -4.30339612e-02 -9.65611880e-03
 -1.39161961e-01 -4.04291975e-02 -1.18249939e-01 -1.75746859e-02
 -9.75345119e-02 -2.11533875e-01 -9.23763393e-02  1.04992047e-01
 -1.02543345e-02  4.66111431e-02 -2.78320052e-04 -1.70023403e-01]",0,0,0,0,0,0,0.0,0.0
101,CMA-ME,"[ 0.37817291 -0.17281045 -0.04344368  0.29234352  0.1687694  -0.18820847
 -0.16319241 -0.04767361  0.44647965  0.05012346 -0.19366545 -0.56252058
 -0.266151    0.06041209  0.24392319 -0.0879084  -0.02396827 -0.30346351
  0.21925323  0.15008313 -0.23432834 -0.14397292 -0.3843114  -0.19316984
  0.10390355 -0.4506098  -0.06397154  0.36062948 -0.28985144  0.01280571
 -0.06582786  0.17435885]",0,0,0,0,0,0,0.0,0.0
102,CMA-ME,"[ 5.38172975e-01  5.54923155e-02 -6.72563608e-02 -3.58218510e-01
  2.74260135e-01 -3.44225689e-01  4.24508879e-01 -3.25044728e-01
 -1.76852600e-01  1.64154337e-01 -2.22535205e-01 -1.11155624e-04
 -1.52399066e-01  6.63878517e-02 -8.51719031e-02  2.31609152e-01
 -7.93842404e-02  3.76437952e-01  6.62248903e-02 -7.42910701e-02
  2.00923213e-03  2.83292264e-01  5.89699089e-02  3.16674361e-01
 -1.02012107e-01  1.06025368e-01  2.58969476e-02  1.04272023e-01
  3.50043300e-02  2.89315977e-01  2.16958447e-01  6.02160782e-02]",0,0,0,0,0,0,0.0,0.0
103,CMA-ME,"[-0.06047483 -0.11837402 -0.3074173  -0.09071795  0.49451332 -0.20920393
  0.03873721 -0.18079332 -0.32703038  0.22636258  0.02254706 -0.0551426
  0.19517642 -0.03254366 -0.09033598 -0.12706642  0.02446305  0.03525891
  0.21982487  0.29290228 -0.07632273 -0.28639215  0.33897569 -0.06633776
  0.50380483 -0.10087282  0.05331528 -0.17549339  0.12623581  0.30764686
 -0.24020677 -0.33292859]",0,0,0,0,0,0,0.0,0.0
104,CMA-ME,"[-0.19106376  0.06683044 -0.22072912 -0.04412797 -0.00681811  0.18132154
  0.00956027  0.01896015  0.12319638 -0.04355806  0.01133508  0.09903761
 -0.10412792  0.29696763  0.13531305  0.26096265  0.01929677  0.15901904
 -0.36362781  0.22582108  0.29215831 -0.06175543  0.02331197 -0.01060321
 -0.22067737 -0.34047491  0.01670547  0.44519567 -0.08385917  0.29642529
  0.05596005  0.36211937]",0,0,0,0,0,0,0.0,0.0
105,CMA-ME,"[-0.02913828  0.29572697  0.11001441  0.06735217  0.14230165 -0.10574188
 -0.18882807 -0.06430755 -0.01271003  0.10376924 -0.37527406 -0.19773191
  0.21065572  0.10849779  0.27807001  0.08918866 -0.28405771  0.0578909
 -0.1629288   0.1297383  -0.08070346  0.15651018  0.33003674  0.0963113
 -0.1703949   0.28641327 -0.07688088 -0.15521058 -0.09701572  0.02765077
 -0.2822768   0.16553224]",0,0,0,0,0,0,0.0,0.0
106,CMA-ME,"[-0.18277117 -0.39194957 -0.23834426  0.23671622 -0.0286769  -0.09084032
 -0.04308804 -0.18571599  0.15866189 -0.08276813  0.31862992  0.06648809
 -0.04398742 -0.11338442 -0.02184932  0.21760954 -0.0709879   0.08360193
  0.22911981  0.07243934  0.16596142 -0.36046789  0.18349309  0.20491011
  0.06623734  0.06398482 -0.12036346 -0.04829627 -0.37809981 -0.2043749
  0.11920904 -0.16715791]",0,0,0,0,0,0,0.0,0.0
107,CMA-ME,"[ 0.22872565  0.16444358 -0.02892374 -0.28273889  0.34900978 -0.12300506
 -0.02724277  0.23712789 -0.0397016  -0.06805047 -0.27650409 -0.27451136
 -0.38299995  0.02786786 -0.2638407   0.349323    0.08915271  0.19083963
  0.110563    0.17984156  0.35449755 -0.01378026  0.34556641  0.06995392
  0.15229556  0.02421066 -0.10128785  0.24502933  0.1552987   0.32883767
  0.10480823 -0.06666266]",0,0,0,0,0,0,0.0,0.0
108,CMA-ME,"[ 0.03531084 -0.13085707 -0.36357058 -0.07779149 -0.22354203 -0.49691598
  0.20230302  0.03636128 -0.13074607 -0.37705584 -0.05031255  0.30209142
  0.67982093  0.11005717 -0.15611309 -0.05760379 -0.17899637  0.21072494
  0.02500699  0.04486888 -0.1063688   0.45693279 -0.03867694  0.07377726
  0.15429558  0.0497086   0.12819406  0.05996275  0.07323575 -0.02712771
 -0.01233307  0.05319878]",0,0,0,0,0,0,0.0,0.0
109,CMA-ME,"[ 0.15226356  0.40000934 -0.13568039  0.0133986  -0.11673931 -0.12263258
  0.24752309  0.07276041 -0.01884265 -0.39818177 -0.06122155 -0.07711027
 -0.00591112 -0.40633992  0.21569119  0.27281476  0.06089127  0.057001
  0.00302386  0.06260265  0.11081812  0.27306827 -0.03439304 -0.28592789
  0.33957713 -0.06195446  0.1671897  -0.21793765 -0.13534221 -0.01375999
  0.10742366  0.24378178]",0,0,0,0,0,0,0.0,0.0
